j,base,n,k_human,sil_human,k_gmm,sil_gmm,k_dbscan,sil_dbscan,k_H_s0,sil_H_s0,ari_H_s0,k_H_s1,sil_H_s1,ari_H_s1,k_H_s2,sil_H_s2,ari_H_s2,k_R_gmm,sil_R_gmm,ari_R_gmm,k_R_dbscan,sil_R_dbscan,ari_R_dbscan,k_R_shuffle,sil_R_shuffle,ari_R_shuffle
183,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.317164089750999,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.1557017543859649,3.0,0.34076348780852034,0.211105002748763,3.0,0.365031638833176,0.3084522502744237,9.0,0.06761125746329429,0.1415830546265329,3.0,0.11889943569469709,-0.020518358531317556,2.0,0.2760108259485679,0.045801526717557224
195,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,4,0.5717892355785582,8,0.36641621587983275,3,0.9210809893518893,3.0,0.44195700734112914,0.7457627118644068,2.0,0.577077725279484,0.2131557035803497,3.0,0.3604458639935722,0.5252051582649473,6.0,0.3939519001186307,0.7326732673267327,3.0,0.2952953683987201,0.412532637075718,2.0,0.06758191120174724,0.0625
200,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,3,0.04344686105621716,8,0.41181654415281255,1,,3.0,0.3713704362495656,-0.07754389791689391,3.0,0.36352501628078376,0.2578930237604427,3.0,0.26836609415328255,0.08087835634308083,11.0,0.17916747784287576,0.02298247455136951,3.0,0.3583148883053003,-0.08321455980703867,2.0,0.1956163296582105,-0.013220753249638976
201,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,6,-0.03660561163903446,1,,3,0.37352842568677297,3.0,0.3547984686812627,0.06373416159289125,3.0,0.30994562536402154,0.20472615657704965,3.0,0.29266491059864924,0.1514422826686654,1.0,,0.0,5.0,0.21030648119267278,0.08503263357727124,2.0,0.27471504535506747,0.1415205996731106
204,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,3,0.3436853994239446,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.3538767395626243,3.0,0.30687042275473697,0.2110453648915187,3.0,0.39922115927478985,0.39800995024875624,7.0,0.10824478406775702,0.22875131164742915,4.0,0.3296748063163466,0.31771894093686354,2.0,0.1811449749448174,0.16058394160583936
219,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,3,0.11635719759140997,8,0.42427543967368275,4,0.4647149523205244,3.0,0.40391342609640746,0.4361425654353072,3.0,0.36864766465669846,0.14155166843587028,3.0,0.38376706610772693,0.22852376980817346,3.0,-0.06270855451296133,-0.024396529507774215,2.0,0.24023671052075696,0.0077915753591429335,2.0,0.34244585199062655,0.4788459846952239
221,e8770f4c-e648-4512-9529-b68de18f7703,30,3,0.48153500925782144,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.7938290914261339,4.0,0.35201154622400155,0.4740024183796856,4.0,0.2722541713473774,0.3797218191824686,7.0,0.18483806749086643,0.5063210958325636,4.0,0.3697013276527659,0.8839296543359612,2.0,0.22858172993063533,0.2825229137524271
224,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,4,0.4952022395423347,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.2875318066157761,3.0,0.34076348780852034,0.35874236598054743,3.0,0.365031638833176,0.4062635928664637,9.0,0.06761125746329429,0.28716904276985744,3.0,0.11889943569469709,0.17556532663316585,2.0,0.2760108259485679,0.20844327176781008
230,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,2,0.44963629344608363,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.48226003781559335,3.0,0.2878200693145649,0.3978650061158679,3.0,0.23208841146528814,0.29254195843058795,9.0,0.30670707474338443,0.09726103968697596,3.0,0.32801732818643287,0.2506388179091212,2.0,0.27698190887728835,0.11529933481152992
244,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,8.0,0.2149217442279081,0.3657331136738057,3.0,0.13416379325191558,0.10506174986954255,2.0,0.22074786696154916,0.30616740088105726
249,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.4223795231533976,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.13461538461538464,3.0,0.46172462356758925,0.3778801843317972,3.0,0.4223795231533976,1.0,6.0,0.32030603743668545,0.22636103151862463,2.0,0.577077725279484,0.39893143365983974,2.0,0.10899660325024056,0.1649484536082474
253,e8770f4c-e648-4512-9529-b68de18f7703,30,9,0.45728429956210664,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.2667189816025809,4.0,0.35201154622400155,0.27213499946598313,4.0,0.2722541713473774,0.28988225487131397,7.0,0.18483806749086643,0.38982402448355014,4.0,0.3697013276527659,0.3192488262910798,2.0,0.22858172993063533,0.15314152219353255
265,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,5,0.2050217630021339,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.445515357316108,3.0,0.37759882516711096,0.3013923805840263,3.0,0.37759882516711096,0.3013923805840263,1.0,,0.0,4.0,0.15631795781227012,0.4343918474250653,2.0,0.22407879161932293,0.03319556374660572
274,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,5,0.3575095358015074,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.2973268719712365,3.0,0.30687042275473697,0.3351673544245759,3.0,0.39922115927478985,0.3691945914168137,7.0,0.10824478406775702,0.5794005248860445,4.0,0.3296748063163466,0.3065111595905353,2.0,0.1811449749448174,0.07114870327756705
275,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,3,0.39987730999431426,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.2267282010997643,3.0,0.35251985784181117,0.788135593220339,3.0,0.30451110997640557,0.3118930262066273,8.0,0.27465788093222554,0.3246247915508616,4.0,0.23049416906997386,0.23181201988251243,2.0,0.32581493592369576,0.5317858084938012
283,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,4,0.4952022395423347,7,0.42048053002816743,2,0.3468107680518694,3.0,0.38908973072061814,0.5962451933951595,3.0,0.11106794647010403,0.2692474989125707,3.0,0.23984930934907042,0.311241800497625,11.0,0.003266078085800624,0.2250922509225092,3.0,0.23887106626981217,0.4062635928664637,2.0,0.21621319588031704,0.3030973451327434
285,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,2,0.44963629344608363,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.48226003781559335,3.0,0.2878200693145649,0.3978650061158679,3.0,0.23208841146528814,0.29254195843058795,9.0,0.30670707474338443,0.09726103968697596,3.0,0.32801732818643287,0.2506388179091212,2.0,0.27698190887728835,0.11529933481152992
294,e8770f4c-e648-4512-9529-b68de18f7703,30,4,0.506147321123074,2,0.467277586086515,9,0.6895941852145598,3.0,0.30810519127711977,0.32474386836386215,3.0,0.39753538650411074,0.5355989934165375,3.0,0.4175733248758163,0.4803131592994586,1.0,,0.0,5.0,0.26918637897589387,0.4445651878616642,2.0,0.2352878859305135,0.24888192962323444
306,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,3.0,0.5323709459510785,0.8202824133504493,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,6.0,0.3268605842694511,0.5692307692307693,3.0,0.293441222627887,0.4890510948905109,2.0,0.18799890749606904,0.30616740088105726
315,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,3,0.46284473112120983,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.7488885420099323,3.0,0.37759882516711096,0.4385180322487999,3.0,0.37759882516711096,0.4385180322487999,1.0,,0.0,4.0,0.15631795781227012,0.7158945333426503,2.0,0.22407879161932293,0.08220730195590116
317,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.3697478991596639,3.0,0.46172462356758925,0.39893143365983974,3.0,0.4223795231533976,0.39893143365983974,6.0,0.32030603743668545,0.10215482841181164,2.0,0.577077725279484,1.0,2.0,0.10899660325024056,0.09569377990430619
322,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.33023325040895474,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.24,3.0,0.35251985784181117,0.52,3.0,0.30451110997640557,0.22,8.0,0.27465788093222554,0.26666666666666666,4.0,0.23049416906997386,0.12666666666666668,2.0,0.32581493592369576,0.84
330,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,2,0.3520490819203115,1,,2,0.12888205544791959,3.0,0.30826571742318964,0.23141924332629152,3.0,0.4204843896840505,0.08657211272794248,3.0,0.41493371587219785,0.1316883836983643,9.0,0.18521201210094554,0.05729146144450137,5.0,0.28013621397575567,0.14691079486289482,2.0,0.24045891636060912,-0.022884736510602487
337,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,8.0,0.2149217442279081,0.3657331136738057,3.0,0.13416379325191558,0.10506174986954255,2.0,0.22074786696154916,0.30616740088105726
349,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,4,0.2064914790191911,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.46417126009485965,3.0,0.2878200693145649,0.17947415216562937,3.0,0.23208841146528814,0.17051266059623302,9.0,0.30670707474338443,0.19609438567941415,3.0,0.32801732818643287,0.32483764244577873,2.0,0.27698190887728835,0.044092707744488445
351,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.3697478991596639,3.0,0.46172462356758925,0.39893143365983974,3.0,0.4223795231533976,0.39893143365983974,6.0,0.32030603743668545,0.10215482841181164,2.0,0.577077725279484,1.0,2.0,0.10899660325024056,0.09569377990430619
360,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,3,0.2178174656021082,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.14335664335664336,3.0,0.34076348780852034,0.3087971274685817,3.0,0.365031638833176,0.38162544169611307,9.0,0.06761125746329429,0.2738589211618257,3.0,0.11889943569469709,0.0396341463414634,2.0,0.2760108259485679,0.10852713178294576
365,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.33023325040895474,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.24,3.0,0.35251985784181117,0.52,3.0,0.30451110997640557,0.22,8.0,0.27465788093222554,0.26666666666666666,4.0,0.23049416906997386,0.12666666666666668,2.0,0.32581493592369576,0.84
371,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,6,0.25774601869371866,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.45149297385833326,3.0,0.30687042275473697,0.4304183669577819,3.0,0.39922115927478985,0.3195150567070786,7.0,0.10824478406775702,0.34842417387582914,4.0,0.3296748063163466,0.508707594919059,2.0,0.1811449749448174,0.28294473184942515
385,e8770f4c-e648-4512-9529-b68de18f7703,30,5,0.42072233968895734,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.7673085740486015,4.0,0.35201154622400155,0.5319401970778117,4.0,0.2722541713473774,0.4160093975499245,7.0,0.18483806749086643,0.45070682805137213,4.0,0.3697013276527659,0.7463220675944334,2.0,0.22858172993063533,0.1523104670688476
389,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,6,0.24276282162113527,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.4046857036323525,3.0,0.37759882516711096,0.3441903441903442,3.0,0.37759882516711096,0.3441903441903442,1.0,,0.0,4.0,0.15631795781227012,0.37440697525323763,2.0,0.22407879161932293,-0.009831653530332562
409,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,8.0,0.2149217442279081,0.3657331136738057,3.0,0.13416379325191558,0.10506174986954255,2.0,0.22074786696154916,0.30616740088105726
414,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,3,0.41350819060448846,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.5104895104895105,3.0,0.34076348780852034,0.3925792938360263,3.0,0.365031638833176,0.5465253239104829,9.0,0.06761125746329429,0.12863070539419086,3.0,0.11889943569469709,0.2530487804878049,2.0,0.2760108259485679,0.2248062015503876
420,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,7,0.3124885845053324,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.43515360796792285,3.0,0.30687042275473697,0.46591896701568514,3.0,0.39922115927478985,0.38907996560619085,7.0,0.10824478406775702,0.42137156370085727,4.0,0.3296748063163466,0.42560096727492563,2.0,0.1811449749448174,0.10914779100760519
422,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,5,0.16017276642055966,1,,3,0.37352842568677297,3.0,0.3547984686812627,0.12696998318868472,3.0,0.30994562536402154,0.3106979030144168,3.0,0.29266491059864924,0.49802656031527837,1.0,,0.0,5.0,0.21030648119267278,0.10982951871915836,2.0,0.27471504535506747,0.013970193150646166
423,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.27610404517508047,8,0.42427543967368275,4,0.4647149523205244,3.0,0.40391342609640746,0.45858148348673533,3.0,0.36864766465669846,0.11510402593893546,3.0,0.38376706610772693,0.18831168831168832,3.0,-0.06270855451296133,-0.014225500526870367,2.0,0.24023671052075696,0.00670794633642944,2.0,0.34244585199062655,0.44208289054197664
428,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.44195700734112914,8,0.36641621587983275,3,0.9210809893518893,3.0,0.44195700734112914,1.0,2.0,0.577077725279484,0.020887728459530023,3.0,0.3604458639935722,0.34782608695652173,6.0,0.3939519001186307,0.5116279069767442,3.0,0.2952953683987201,0.6762589928057554,2.0,0.06758191120174724,0.051724137931034454
433,e8770f4c-e648-4512-9529-b68de18f7703,30,4,0.506147321123074,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.7470418689320388,4.0,0.35201154622400155,0.5498405772780668,4.0,0.2722541713473774,0.4348463069438302,7.0,0.18483806749086643,0.43337069461694583,4.0,0.3697013276527659,0.7600787918581746,2.0,0.22858172993063533,0.16976121818144102
440,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,5,0.1262104469982293,8,0.41181654415281255,1,,3.0,0.3713704362495656,0.3068141697069554,3.0,0.36352501628078376,0.17798341545487317,3.0,0.26836609415328255,-0.00810778585906761,11.0,0.17916747784287576,0.04695555245924481,3.0,0.3583148883053003,0.4961374380260579,2.0,0.1956163296582105,-0.0007681334357510577
449,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,3,0.17311588205680103,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.316467448067773,3.0,0.2878200693145649,0.47228330054391854,3.0,0.23208841146528814,0.3221314305443665,9.0,0.30670707474338443,0.057656540607563554,3.0,0.32801732818643287,0.1301362023577887,2.0,0.27698190887728835,0.014500836586726119
450,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,2,0.577077725279484,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.3697478991596639,3.0,0.46172462356758925,0.39893143365983974,3.0,0.4223795231533976,0.39893143365983974,6.0,0.32030603743668545,0.10215482841181164,2.0,0.577077725279484,1.0,2.0,0.10899660325024056,0.09569377990430619
452,f54baffc-bc26-4c4d-b940-824d08daf230,15,8,0.15656372615863784,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,0.47096260938743045,3.0,0.6443316798728668,0.47096260938743045,3.0,0.6443316798728668,0.47096260938743045,8.0,0.2149217442279081,0.3137254901960784,3.0,0.13416379325191558,0.0835850956696878,2.0,0.22074786696154916,0.16249304396215916
470,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,3,0.2460831143962461,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,0.05182567726737341,3.0,0.34076348780852034,0.1708847944928123,3.0,0.365031638833176,0.12360890302066774,9.0,0.06761125746329429,0.14265129682997119,3.0,0.11889943569469709,0.08419993290841996,2.0,0.2760108259485679,0.37823834196891193
481,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,3,0.217716407813045,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.31616611919286713,3.0,0.30687042275473697,0.32346796657381616,3.0,0.39922115927478985,0.3612334801762115,7.0,0.10824478406775702,0.24701497251879465,4.0,0.3296748063163466,0.35657129000969934,2.0,0.1811449749448174,0.18997803117480905
492,e8770f4c-e648-4512-9529-b68de18f7703,30,3,0.08812273519575607,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.31360386536515295,4.0,0.35201154622400155,0.428396329545831,4.0,0.2722541713473774,0.23750675236194863,7.0,0.18483806749086643,0.2377705108315941,4.0,0.3697013276527659,0.3668399452804378,2.0,0.22858172993063533,-0.012725568068094372
496,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,4,0.035202986643441916,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.06899538106235567,3.0,0.35251985784181117,0.04618473895582328,3.0,0.30451110997640557,-0.005602643298376678,8.0,0.27465788093222554,0.1971383147853736,4.0,0.23049416906997386,0.015719112678125466,2.0,0.32581493592369576,0.02854877081681201
500,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,3,-0.15969335263087822,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.02973365237516178,3.0,0.37759882516711096,0.12056377620739471,3.0,0.37759882516711096,0.12056377620739471,1.0,,0.0,4.0,0.15631795781227012,0.062059790264517134,2.0,0.22407879161932293,-0.04805138167545491
506,e8770f4c-e648-4512-9529-b68de18f7703,30,3,0.20952947811473704,2,0.467277586086515,9,0.6895941852145598,3.0,0.30810519127711977,0.09440495323977689,3.0,0.39753538650411074,0.1614480663043597,3.0,0.4175733248758163,0.22777420795260242,1.0,,0.0,5.0,0.26918637897589387,0.3924514192079709,2.0,0.2352878859305135,0.4284321620819735
508,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,2,0.18170818073276213,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.1652763874986097,3.0,0.2878200693145649,0.18658956966529522,3.0,0.23208841146528814,0.1869512059575414,9.0,0.30670707474338443,0.16098378982671882,3.0,0.32801732818643287,0.2506388179091212,2.0,0.27698190887728835,0.3259423503325942
509,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.311712794802654,8,0.3224844024675161,3,0.6443316798728668,3.0,0.5323709459510785,0.5407872219053051,3.0,0.6443316798728668,0.4983756927192815,3.0,0.6443316798728668,0.4983756927192815,6.0,0.3268605842694511,0.26865671641791045,3.0,0.293441222627887,0.11467116357504217,2.0,0.18799890749606904,-0.08956854178044779
510,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,5,-0.05610297353573005,7,0.42048053002816743,2,0.3468107680518694,3.0,0.38908973072061814,0.24905342869162805,3.0,0.11106794647010403,0.031166700840680715,3.0,0.23984930934907042,0.028186790071518697,11.0,0.003266078085800624,0.02805049088359047,3.0,0.23887106626981217,-0.09801107238056186,2.0,0.21621319588031704,0.056136488717666494
532,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.2649536566164242,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.11571500757958561,3.0,0.35251985784181117,0.467275494672755,3.0,0.30451110997640557,0.10669031931069439,8.0,0.27465788093222554,0.20047732696897377,4.0,0.23049416906997386,-0.04322838580709647,2.0,0.32581493592369576,0.4363929146537842
535,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,8,-0.033134217838969686,1,,2,0.12888205544791959,3.0,0.30826571742318964,0.2872454448017149,3.0,0.4204843896840505,0.47154471544715454,3.0,0.41493371587219785,0.47520184544405997,9.0,0.18521201210094554,0.2730496453900709,5.0,0.28013621397575567,0.46215139442231074,2.0,0.24045891636060912,0.2525533890436398
555,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,4,0.5717892355785582,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.38775510204081626,3.0,0.46172462356758925,0.6475195822454308,3.0,0.4223795231533976,0.6475195822454308,6.0,0.32030603743668545,0.43277310924369744,2.0,0.577077725279484,0.2131557035803497,2.0,0.10899660325024056,0.13829787234042554
557,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,4,-0.053821129186279744,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.2056473095364944,3.0,0.37759882516711096,0.15139442231075698,3.0,0.37759882516711096,0.15139442231075698,1.0,,0.0,4.0,0.15631795781227012,0.1896361631753032,2.0,0.22407879161932293,-0.007452258965999042
568,f54baffc-bc26-4c4d-b940-824d08daf230,15,4,0.5267091713730466,8,0.3224844024675161,3,0.6443316798728668,3.0,0.6443316798728668,0.8799451177681226,3.0,0.6443316798728668,0.8799451177681226,3.0,0.6443316798728668,0.8799451177681226,8.0,0.2149217442279081,0.37792329279700654,3.0,0.13416379325191558,0.20399724328049618,2.0,0.22074786696154916,0.2849254555494202
570,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,2,0.22384559844171306,7,0.42048053002816743,2,0.3468107680518694,3.0,0.2851887420664756,-0.07899807321772635,3.0,0.34076348780852034,0.07823810257200058,3.0,0.365031638833176,0.03852226081465107,9.0,0.06761125746329429,0.059861857252494245,3.0,0.11889943569469709,0.24747048903878577,2.0,0.2760108259485679,0.07862407862407861
577,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.46172462356758925,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.13461538461538464,3.0,0.46172462356758925,1.0,3.0,0.4223795231533976,0.3778801843317972,6.0,0.32030603743668545,0.3553008595988539,2.0,0.577077725279484,0.39893143365983974,2.0,0.10899660325024056,0.1649484536082474
578,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,2,0.43105088780716566,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.4188633077521966,3.0,0.2878200693145649,0.5035027243411542,3.0,0.23208841146528814,0.7149049683227743,9.0,0.30670707474338443,0.1397428731134712,3.0,0.32801732818643287,0.6939228974558382,2.0,0.27698190887728835,0.3259423503325942
592,e8770f4c-e648-4512-9529-b68de18f7703,30,3,0.48527927599372783,2,0.467277586086515,9,0.6895941852145598,3.0,0.4903603743383569,0.5943087211682817,4.0,0.35201154622400155,0.4347178905585483,4.0,0.2722541713473774,0.3757351903260716,7.0,0.18483806749086643,0.22814224253178095,4.0,0.3697013276527659,0.48793998845931913,2.0,0.22858172993063533,0.20648732518398924
593,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,4,0.23971269413259172,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.45379764683294427,3.0,0.37759882516711096,0.3221336122368937,3.0,0.37759882516711096,0.3221336122368937,1.0,,0.0,4.0,0.15631795781227012,0.42500825698173683,2.0,0.22407879161932293,0.03286382372031357
595,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,3,0.20676100247090665,1,,2,0.12888205544791959,3.0,0.4161729243783084,0.05051449953227318,3.0,0.30687042275473697,0.11077660701343595,3.0,0.39922115927478985,0.0879000137343771,7.0,0.10824478406775702,0.15144529171838977,4.0,0.3296748063163466,0.07075896403792177,2.0,0.1811449749448174,-0.0652145895089573
611,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,2,0.25185676132211837,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.13835548990645002,3.0,0.35251985784181117,0.34373452204061417,3.0,0.30451110997640557,0.1530662710187933,8.0,0.27465788093222554,0.11564625850340135,4.0,0.23049416906997386,0.03706395348837212,2.0,0.32581493592369576,0.32687129779213786
623,f54baffc-bc26-4c4d-b940-824d08daf230,15,3,0.6443316798728668,8,0.3224844024675161,3,0.6443316798728668,3.0,0.5323709459510785,0.8202824133504493,3.0,0.6443316798728668,1.0,3.0,0.6443316798728668,1.0,6.0,0.3268605842694511,0.5692307692307693,3.0,0.293441222627887,0.4890510948905109,2.0,0.18799890749606904,0.30616740088105726
636,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,5,0.05387151107413489,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.08953051073638241,3.0,0.2878200693145649,0.04873929303896728,3.0,0.23208841146528814,0.08185180766018378,9.0,0.30670707474338443,0.11412665274878218,3.0,0.32801732818643287,0.20394193319957513,2.0,0.27698190887728835,0.01907968574635235
637,e8770f4c-e648-4512-9529-b68de18f7703,30,7,0.053973905194044214,2,0.467277586086515,9,0.6895941852145598,3.0,0.30810519127711977,0.28299600048478973,3.0,0.39753538650411074,0.1851177312345518,3.0,0.4175733248758163,0.23038896838818781,1.0,,0.0,5.0,0.26918637897589387,0.5602976274041837,2.0,0.2352878859305135,0.2850083257238008
638,37ce66b3-c54a-46ec-981d-96c33e8fba81,15,5,-0.03362050523070015,7,0.42048053002816743,2,0.3468107680518694,3.0,0.38908973072061814,0.11653344551956245,3.0,0.11106794647010403,-0.011892556899733479,3.0,0.23984930934907042,0.11653344551956245,11.0,0.003266078085800624,0.08695652173913045,3.0,0.23887106626981217,0.2464629895427517,2.0,0.21621319588031704,-0.09796367638965328
643,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,35,6,0.19673611008085892,1,,3,0.37352842568677297,3.0,0.37940621225896537,0.42455088372542854,3.0,0.37759882516711096,0.26504323275101466,3.0,0.37759882516711096,0.26504323275101466,1.0,,0.0,4.0,0.15631795781227012,0.3935584697968336,2.0,0.22407879161932293,-0.02764522879000916
649,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,25,3,0.3406140705582241,8,0.42427543967368275,4,0.4647149523205244,3.0,0.3544125357422523,0.25235370131068857,3.0,0.35251985784181117,0.5582551076753175,3.0,0.30451110997640557,0.24709891324369126,8.0,0.27465788093222554,0.29122468659594986,4.0,0.23049416906997386,0.11362367392518147,2.0,0.32581493592369576,0.761019649495486
650,6b397277-e2cf-4165-9f1a-32aeef65ebbc,10,3,0.46172462356758925,8,0.36641621587983275,3,0.9210809893518893,3.0,0.24509496703092665,0.13461538461538464,3.0,0.46172462356758925,1.0,3.0,0.4223795231533976,0.3778801843317972,6.0,0.32030603743668545,0.3553008595988539,2.0,0.577077725279484,0.39893143365983974,2.0,0.10899660325024056,0.1649484536082474
654,8845809a-0ba9-4c73-8f4e-d60d62ca8418,30,4,0.15078327060560742,1,,2,0.12888205544791959,3.0,0.30826571742318964,0.4155058897299234,3.0,0.4204843896840505,0.3788290570731034,3.0,0.41493371587219785,0.4802509133521748,9.0,0.18521201210094554,0.09752214929735516,5.0,0.28013621397575567,0.48717640265614476,2.0,0.24045891636060912,0.2154012646946484
671,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,20,3,0.2983102422370956,8,0.41181654415281255,1,,3.0,0.36864334225392764,0.48562146552761404,3.0,0.2878200693145649,0.26074464264336167,3.0,0.23208841146528814,0.20054521749437004,9.0,0.30670707474338443,0.15929203539823011,3.0,0.32801732818643287,0.29761765051050343,2.0,0.27698190887728835,0.06278026905829594
