j,base,sid,rt,n,ari_H,ari_H0,ari_H1,ari_H2,ari_Rgmm,ari_Rdbscan,ari_Rshuffle,ari_gmm_ref,ari_dbscan_ref,single_within,consensus,sil_human,sil_gmm,sil_dbscan,k_human,k_gmm,k_dbscan
500,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_159632_1779005635568.json,lasso,35,0.09028706826331706,0.02973365237516178,0.12056377620739471,0.12056377620739471,0.0,0.062059790264517134,-0.04805138167545491,0.0,0.36131386861313863,0.0695777800147867,0.10799592763724643,-0.15969335263087822,nan,0.37352842568677297,3.0,1.0,3.0
506,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_159632_1779005635568.json,lasso,30,0.16120907583224633,0.09440495323977689,0.1614480663043597,0.22777420795260242,0.0,0.3924514192079709,0.4284321620819735,0.004365701691179619,0.17487727007449622,0.17880466762370978,0.14159565203011829,0.20952947811473704,0.467277586086515,0.6895941852145598,3.0,2.0,9.0
508,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_159632_1779005635568.json,lasso,20,0.17960572104048209,0.1652763874986097,0.18658956966529522,0.1869512059575414,0.16098378982671882,0.2506388179091212,0.3259423503325942,0.11889596602972398,0.0,0.07019921208356164,0.20648179084530568,0.18170818073276213,0.41181654415281255,nan,2.0,8.0,1.0
509,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_159632_1779005635568.json,lasso,15,0.5125128691146227,0.5407872219053051,0.4983756927192815,0.4983756927192815,0.26865671641791045,0.11467116357504217,-0.08956854178044779,0.21467556094602788,0.4983756927192815,0.4808283894453011,0.4983756927192815,0.311712794802654,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
510,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_159632_1779005635568.json,lasso,15,0.10280230653460916,0.24905342869162805,0.031166700840680715,0.028186790071518697,0.02805049088359047,-0.09801107238056186,0.056136488717666494,0.30604982206405695,0.25215941809365056,0.20084699078370258,0.17422867513611615,-0.05610297353573005,0.42048053002816743,0.3468107680518694,5.0,7.0,2.0
532,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_159632_1779005635568.json,lasso,25,0.22989360718767834,0.11571500757958561,0.467275494672755,0.10669031931069439,0.20047732696897377,-0.04322838580709647,0.4363929146537842,0.17458432304038005,0.49863574351978174,0.30449092231367403,0.5492635855764347,0.2649536566164242,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
535,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_159632_1779005635568.json,lasso,30,0.41133066856430983,0.2872454448017149,0.47154471544715454,0.47520184544405997,0.2730496453900709,0.46215139442231074,0.2525533890436398,0.0,0.09485637942551772,0.32959211403241445,0.5500633713561469,-0.033134217838969686,nan,0.12888205544791959,8.0,1.0,2.0
555,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_159632_1779005635568.json,lasso,10,0.560931422177226,0.38775510204081626,0.6475195822454308,0.6475195822454308,0.43277310924369744,0.2131557035803497,0.13829787234042554,0.354066985645933,1.0,0.470846006563901,0.6475195822454308,0.5717892355785582,0.36641621587983275,0.9210809893518893,4.0,8.0,3.0
557,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_159632_1779005635568.json,lasso,35,0.16947871805266945,0.2056473095364944,0.15139442231075698,0.15139442231075698,0.0,0.1896361631753032,-0.007452258965999042,0.0,0.44108761329305135,0.18168164068334647,0.18231441048034933,-0.053821129186279744,nan,0.37352842568677297,4.0,1.0,3.0
568,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_178_1779010435618.json,lasso,15,0.8799451177681226,0.8799451177681226,0.8799451177681226,0.8799451177681226,0.37792329279700654,0.20399724328049618,0.2849254555494202,0.4434050514499532,0.8799451177681226,0.7587325784202306,0.8799451177681226,0.5267091713730466,0.3224844024675161,0.6443316798728668,4.0,8.0,3.0
570,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_178_1779010435618.json,lasso,15,0.012587430056308432,-0.07899807321772635,0.07823810257200058,0.03852226081465107,0.059861857252494245,0.24747048903878577,0.07862407862407861,0.0963855421686747,-0.12463485881207391,0.07745660222985092,-0.07899807321772635,0.22384559844171306,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
577,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_178_1779010435618.json,lasso,10,0.5041651896490605,0.13461538461538464,1.0,0.3778801843317972,0.3553008595988539,0.39893143365983974,0.1649484536082474,0.18674698795180722,0.4444444444444445,0.4280492218453085,0.3778801843317972,0.46172462356758925,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
578,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_178_1779010435618.json,lasso,20,0.5457570001387083,0.4188633077521966,0.5035027243411542,0.7149049683227743,0.1397428731134712,0.6939228974558382,0.3259423503325942,0.07643312101910828,0.0,0.2807723225462155,0.43924713219734934,0.43105088780716566,0.41181654415281255,nan,2.0,8.0,1.0
592,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_178_1779010435618.json,lasso,30,0.4682539340176339,0.5943087211682817,0.4347178905585483,0.3757351903260716,0.22814224253178095,0.48793998845931913,0.20648732518398924,0.6715095563757033,0.25734850617234306,0.4325108958526927,0.6929845198324942,0.48527927599372783,0.467277586086515,0.6895941852145598,3.0,2.0,9.0
593,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_178_1779010435618.json,lasso,35,0.3660216237689105,0.45379764683294427,0.3221336122368937,0.3221336122368937,0.0,0.42500825698173683,0.03286382372031357,0.0,0.6153846153846154,0.42902337699627113,0.7321841317729495,0.23971269413259172,nan,0.37352842568677297,4.0,1.0,3.0
595,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_178_1779010435618.json,lasso,30,0.08306370676002874,0.05051449953227318,0.11077660701343595,0.0879000137343771,0.15144529171838977,0.07075896403792177,-0.0652145895089573,0.0,-0.11139499233520701,0.18735468675928357,0.04646065012831479,0.20676100247090665,nan,0.12888205544791959,3.0,1.0,2.0
611,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_178_1779010435618.json,lasso,25,0.21171876098861916,0.13835548990645002,0.34373452204061417,0.1530662710187933,0.11564625850340135,0.03706395348837212,0.32687129779213786,0.09346846846846849,0.33466733366683343,0.21692348162396588,0.3365575396825397,0.25185676132211837,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
623,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_178_1779010435618.json,lasso,15,0.940094137783483,0.8202824133504493,1.0,1.0,0.5692307692307693,0.4890510948905109,0.30616740088105726,0.3657331136738057,1.0,0.7903568260190139,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
636,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_178_1779010435618.json,lasso,20,0.07337387047851117,0.08953051073638241,0.04873929303896728,0.08185180766018378,0.11412665274878218,0.20394193319957513,0.01907968574635235,0.1514360313315927,0.0,0.16242942638418667,0.2010794527425631,0.05387151107413489,0.41181654415281255,nan,5.0,8.0,1.0
637,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_178_1779010435618.json,lasso,30,0.23283423336917644,0.28299600048478973,0.1851177312345518,0.23038896838818781,0.0,0.5602976274041837,0.2850083257238008,0.18219906537036043,0.36935689359109297,0.37799097397753656,0.43927241478086504,0.053973905194044214,0.467277586086515,0.6895941852145598,7.0,2.0,9.0
638,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_178_1779010435618.json,lasso,15,0.07372477804646381,0.11653344551956245,-0.011892556899733479,0.11653344551956245,0.08695652173913045,0.2464629895427517,-0.09796367638965328,0.25266903914590744,0.25215941809365056,0.22848691089113668,0.17422867513611615,-0.03362050523070015,0.42048053002816743,0.3468107680518694,5.0,7.0,2.0
643,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_178_1779010435618.json,lasso,35,0.3182124497424859,0.42455088372542854,0.26504323275101466,0.26504323275101466,0.0,0.3935584697968336,-0.02764522879000916,0.0,0.5480769230769231,0.4227634330378338,0.6968404122749399,0.19673611008085892,nan,0.37352842568677297,6.0,1.0,3.0
649,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_178_1779010435618.json,lasso,25,0.3525692407432324,0.25235370131068857,0.5582551076753175,0.24709891324369126,0.29122468659594986,0.11362367392518147,0.761019649495486,0.2521781219748306,0.7553324968632371,0.5323729530544369,0.7585984918153392,0.3406140705582241,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
650,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_178_1779010435618.json,lasso,10,0.5041651896490605,0.13461538461538464,1.0,0.3778801843317972,0.3553008595988539,0.39893143365983974,0.1649484536082474,0.18674698795180722,0.4444444444444445,0.36989196851020867,0.3778801843317972,0.46172462356758925,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
654,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_178_1779010435618.json,lasso,30,0.4248619533850672,0.4155058897299234,0.3788290570731034,0.4802509133521748,0.09752214929735516,0.48717640265614476,0.2154012646946484,0.0,0.05532243816254423,0.28225782804023597,0.3503153003650846,0.15078327060560742,nan,0.12888205544791959,4.0,1.0,2.0
671,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778580514835.json,lasso,20,0.31563710855511523,0.48562146552761404,0.26074464264336167,0.20054521749437004,0.15929203539823011,0.29761765051050343,0.06278026905829594,0.2966751918158568,0.0,0.4136342662319049,0.5638416677007072,0.2983102422370956,0.41181654415281255,nan,3.0,8.0,1.0
682,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778580514835.json,lasso,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.8094363841658042,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
688,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778580514835.json,lasso,10,0.3892035888264478,0.3697478991596639,0.39893143365983974,0.39893143365983974,0.10215482841181164,1.0,0.09569377990430619,0.05003909304143862,0.0,0.4113923635164395,0.39893143365983974,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
696,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778580514835.json,lasso,15,0.48319804274533995,0.5104895104895105,0.3925792938360263,0.5465253239104829,0.12863070539419086,0.2530487804878049,0.2248062015503876,0.4131455399061033,0.325626204238921,0.398686010264365,1.0,0.41350819060448846,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
699,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778580514835.json,lasso,25,0.414922190135912,0.2545312804521536,0.7243180499129426,0.26591724004263984,0.27947598253275113,0.21665174574753807,0.56441393875396,0.3298400441257584,0.9608938547486033,0.5347350597761189,0.9058607704933861,0.3756962542490836,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
700,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778580514835.json,lasso,30,0.3210285445085233,0.35632829043039005,0.3800165028880054,0.2267408402071744,0.30114817162144236,0.3618408541389334,0.16888187406545935,0.0,0.11411115490737087,0.3518244988265946,0.5115756830455007,0.32536244375029955,nan,0.12888205544791959,4.0,1.0,2.0
705,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778580514835.json,lasso,30,0.5772429177179786,0.7470418689320388,0.5498405772780668,0.4348463069438302,0.43337069461694583,0.7600787918581746,0.16976121818144102,0.5008097296253794,0.39125431530494825,0.5866222906269474,1.0,0.506147321123074,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
711,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778580514835.json,lasso,35,0.46555177942233533,0.30151813605523387,0.547568601105886,0.547568601105886,0.0,0.2830019476788992,0.14883911750257767,0.0,0.5168067226890757,0.369082217845979,0.3928236527111258,0.30483357344848877,nan,0.37352842568677297,6.0,1.0,3.0
729,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778580514835.json,lasso,15,0.4332771918017746,0.3087971274685817,0.5650372825186413,0.42599716541810084,0.1660261337432744,0.21887915357910395,0.5513654096228868,0.48630136986301364,0.2076081934390882,0.42849349088282834,0.3925792938360263,0.32411152572676255,0.42048053002816743,0.3468107680518694,3.0,7.0,2.0
745,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778580514835.json,lasso,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7923365261000958,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
765,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778580514835.json,lasso,25,0.3457354927511726,0.5427687113111986,0.21754925248008944,0.2768885144622297,-0.016364101252876517,0.0992603197327606,0.6380626480652803,0.29798356982823,0.7553324968632371,0.5373442708253724,0.8187142657927764,0.37166614674872045,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
774,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778580514835.json,lasso,20,0.42120504738930603,0.705612303454608,0.3489371587873156,0.20906567992599448,0.0779024328753309,0.8383804014971079,-0.07799933898865256,0.20803782505910168,0.0,0.35409605160562196,0.35742257030971875,0.32431622215640654,0.41181654415281255,nan,3.0,8.0,1.0
775,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778580514835.json,lasso,35,0.33742055654090836,0.5613667259581894,0.2624563914482512,0.1884385522162846,0.0,0.45290500545945633,0.36219266653432775,0.0,0.4704684317718941,0.3967472063259892,0.5974394337609619,0.3724012592950265,nan,0.37352842568677297,4.0,1.0,3.0
776,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778580514835.json,lasso,30,0.5280786737008744,0.653083275449564,0.41925489307035446,0.5118978525827046,0.35503437120905784,0.5098524198202655,0.38612875108952804,0.0,0.06533841195429238,0.41839335891325813,0.6356193255512321,0.4019816978736275,nan,0.12888205544791959,4.0,1.0,2.0
778,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778580514835.json,lasso,30,0.5772429177179786,0.7470418689320388,0.5498405772780668,0.4348463069438302,0.43337069461694583,0.7600787918581746,0.16976121818144102,0.5008097296253794,0.39125431530494825,0.5906454660573265,1.0,0.506147321123074,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
779,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778580514835.json,lasso,10,0.3749563577007162,0.460431654676259,0.39893143365983974,0.26550598476605003,0.4335664335664336,0.17050691244239632,-0.04046242774566475,0.18674698795180722,0.4444444444444445,0.4096487389241935,1.0,0.4223795231533976,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
785,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778856434540.json,lasso,20,0.2994943526810255,0.459066177400987,0.22512234910277323,0.21429453153931619,0.211433046202036,0.31920320660755497,0.056433408577878104,0.3731778425655977,0.0,0.38780408519253023,0.6836286132942586,0.3461451601879202,0.41181654415281255,nan,3.0,8.0,1.0
788,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778856434540.json,lasso,10,0.3892035888264478,0.3697478991596639,0.39893143365983974,0.39893143365983974,0.10215482841181164,1.0,0.09569377990430619,0.05003909304143862,0.0,0.4005083200434234,0.39893143365983974,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
797,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778856434540.json,lasso,15,0.35084592182092905,0.2875318066157761,0.35874236598054743,0.4062635928664637,0.28716904276985744,0.17556532663316585,0.20844327176781008,0.7084233261339092,0.16902204635387227,0.4873529666985282,0.6437659033078881,0.4952022395423347,0.42048053002816743,0.3468107680518694,4.0,7.0,2.0
803,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778856434540.json,lasso,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.8139715926056309,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
812,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778856434540.json,lasso,30,0.5651278910167207,0.6985679088389283,0.538534319628419,0.45828144458281445,0.44138190246499825,0.8021404682274248,0.13488429906154834,0.4628880036934838,0.4182634402715427,0.5453113503293688,0.9507528585984377,0.4479319722288481,0.467277586086515,0.6895941852145598,5.0,2.0,9.0
824,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778856434540.json,lasso,25,0.37528509898271817,0.23626681614349776,0.602177554438861,0.28741092636579574,0.3387815750371471,0.13585493695990938,0.741447891805887,0.29798356982823,0.7553324968632371,0.5074018599907403,0.8187142657927764,0.37166614674872045,0.42427543967368275,0.4647149523205244,3.0,8.0,4.0
828,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778856434540.json,lasso,35,0.5825561295957452,0.6446600410159331,0.5515041738856513,0.5515041738856513,0.0,0.6148086850297514,0.037837409958046395,0.0,0.7933884297520661,0.48045496516339053,0.7085254818493555,0.48112843176422176,nan,0.37352842568677297,2.0,1.0,3.0
836,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778856434540.json,lasso,30,0.10430818375943289,0.07202115051508796,0.1316883836983643,0.10921501706484639,0.17364743294698523,0.09287654429159727,-0.04729148753224423,0.0,-0.1038062283737025,0.17780158068631832,0.0685719341709432,0.3520490819203115,nan,0.12888205544791959,2.0,1.0,2.0
841,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778856434540.json,lasso,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7663923385882242,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
852,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778856434540.json,lasso,15,0.22279948264944963,0.1570327552986513,0.2076081934390882,0.3037574992106094,-0.02072141212586339,0.7344013490725126,0.07862407862407861,0.0963855421686747,1.0,0.24331952419667927,0.325626204238921,0.3468107680518694,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
872,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778856434540.json,lasso,35,0.22562898293191344,0.04952076677316297,0.3018543093863204,0.32551187263625697,0.0,0.06430984269363982,-0.024995777740246587,0.0,0.18604651162790695,0.19171967476171795,0.23230467979173935,0.3768347638941881,nan,0.37352842568677297,2.0,1.0,3.0
874,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778856434540.json,lasso,30,0.385638587909263,0.4267678377861378,0.42522856594846875,0.30491935999318237,0.12687905705500516,0.33361702127659576,0.007520703058982561,0.8666025146192646,0.17124509454156261,0.3927322875747367,0.527345164795364,0.46467326836743184,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
876,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778856434540.json,lasso,20,0.5142339720436567,0.6728141317631374,0.5035027243411542,0.3663850600266785,0.09685717481266078,0.8418248418248419,-0.0416435928674272,0.2038216560509554,0.0,0.3176860964728713,0.5238890745071834,0.44963629344608363,0.41181654415281255,nan,2.0,8.0,1.0
877,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778856434540.json,lasso,30,0.4841021396254454,0.4103979088004648,0.5640034364261168,0.4779050736497545,0.47107868681605,0.3951001213592233,-0.025536709019215124,0.0,0.11238424109245015,0.3456930715278285,0.5540469582176881,0.32913102378316633,nan,0.12888205544791959,3.0,1.0,2.0
888,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778856434540.json,lasso,25,0.2777777777777778,0.4266666666666667,0.16666666666666666,0.24,-0.013333333333333334,0.04,0.6933333333333334,0.23333333333333334,0.6843501326259946,0.470029461807779,0.6866666666666666,0.33023325040895474,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
